     1      1    0.100000E-01  0.487179       80.0000       10.0000       2.00000    
     1      1    0.200000E-01  0.615385       140.000       11.7727       1.56761    
     1      1    0.300000E-01  0.641026       180.000       14.1421       1.58496    
     1      1    0.400000E-01  0.692308       250.000       18.5128       1.38740    
     1      1    0.500000E-01  0.717949       280.000       18.9737       1.46497    
     1      1    0.900000E-01  0.743590       340.000       20.7275       1.75390    
     1      1    0.110000      0.769231       580.000       31.5181       1.40660    
     1      1    0.160000      0.820513       520.000       26.5067       1.73489    
     1      1    0.180000      0.846154       520.000       27.0573       1.79589    
     1      1    0.210000      0.871795       820.000       30.2821       1.69918    
     1      1    0.490000      0.897436       1440.00       49.3270       1.59348    
     1      1    0.540000      0.923077       1220.00       43.5878       1.66354    
     1      1     4.77000      0.948718       5840.00       123.857       1.76391    
     1      1     41.1100      0.974359       15020.0       330.435       1.82945    
     1      1     58.5300       1.00000       18960.0       400.690       1.90491    
     2      1    0.100000E-01  0.488889       80.0000       10.0000       2.00000    
     2      1    0.200000E-01  0.688889       140.000       12.1676       1.47301    
     2      1    0.300000E-01  0.800000       192.000       15.0190       1.50777    
     2      1    0.400000E-01  0.822222       260.000       18.0278       1.51294    
     2      1    0.500000E-01  0.844444       280.000       19.1833       1.46497    
     2      1    0.800000E-01  0.866667       420.000       22.9469       1.50000    
     2      1    0.100000      0.888889       460.000       26.1725       1.66096    
     2      1    0.160000      0.911111       680.000       28.0485       1.62639    
     2      1     1.02000      0.933333       2520.00       79.9791       1.54385    
     2      1     1.76000      0.955556       2720.00       69.2800       1.77207    
     2      1     2.97000      0.977778       4460.00       100.502       1.76886    
     2      1     99.7800       1.00000       40920.0       507.520       1.89779    
     3      1    0.100000E-01  0.739130       80.0000       10.0000       2.00000    
     3      1    0.200000E-01  0.826087       140.000       11.1803       1.70951    
     3      1    0.300000E-01  0.869565       180.000       14.1421       1.58496    
     3      1    0.400000E-01  0.913043       240.000       18.8746       1.26186    
     3      1     16.8100      0.956522       8180.00       180.983       1.89854    
     3      1     88.8500       1.00000       27180.0       506.621       1.87388    
     4      1    0.100000E-01  0.588235       80.0000       10.0000       2.00000    
     4      1    0.200000E-01  0.705882       140.000       11.1803       1.70951    
     4      1    0.300000E-01  0.764706       200.000       14.9071       1.58496    
     4      1    0.500000E-01  0.823529       280.000       18.9737       1.46497    
     4      1    0.400000      0.882353       1260.00       52.0997       1.60206    
     4      1    0.590000      0.941176       960.000       41.7369       1.81120    
     4      1     104.440       1.00000       26300.0       470.943       1.90720    
