     1      1    0.100000E-01  0.556250       80.0000       10.0000       2.00000    
     1      1    0.200000E-01  0.731250       140.000       12.4497       1.40544    
     1      1    0.300000E-01  0.775000       197.143       15.6934       1.41954    
     1      1    0.400000E-01  0.837500       240.000       17.8690       1.42209    
     1      1    0.500000E-01  0.850000       300.000       20.8005       1.31297    
     1      1    0.600000E-01  0.856250       340.000       21.6667       1.29248    
     1      1    0.700000E-01  0.868750       350.000       21.8070       1.47849    
     1      1    0.800000E-01  0.875000       360.000       20.9911       1.65988    
     1      1    0.100000      0.881250       420.000       23.5160       1.53090    
     1      1    0.110000      0.887500       440.000       23.8105       1.59426    
     1      1    0.120000      0.906250       573.333       28.0298       1.52764    
     1      1    0.130000      0.918750       560.000       26.3572       1.60496    
     1      1    0.160000      0.925000       720.000       31.8750       1.48124    
     1      1    0.170000      0.931250       760.000       33.2027       1.51363    
     1      1    0.180000      0.950000       713.333       31.3311       1.54756    
     1      1    0.200000      0.962500       850.000       31.5613       1.60045    
     1      1    0.300000      0.968750       1180.00       39.4081       1.58930    
     1      1    0.840000      0.975000       2160.00       58.2025       1.67894    
     1      1     2.77000      0.981250       5280.00       83.1894       1.73652    
     1      1     6.69000      0.987500       9880.00       131.916       1.77581    
     1      1     8.57000      0.993750       16980.0       197.863       1.67403    
     1      1     17.0800       1.00000       22680.0       256.060       1.79306    
     2      1    0.100000E-01  0.547872       80.0000       10.0000       2.00000    
     2      1    0.200000E-01  0.723404       140.000       12.2574       1.45151    
     2      1    0.300000E-01  0.787234       190.000       15.2212       1.45630    
     2      1    0.400000E-01  0.819149       240.000       17.0078       1.59412    
     2      1    0.500000E-01  0.851064       283.333       19.5538       1.50205    
     2      1    0.600000E-01  0.856383       380.000       24.7207       1.29248    
     2      1    0.700000E-01  0.877660       355.000       21.5209       1.57038    
     2      1    0.800000E-01  0.882979       360.000       20.9538       1.65988    
     2      1    0.900000E-01  0.888298       360.000       21.0232       1.75390    
     2      1    0.100000      0.898936       530.000       26.1804       1.39068    
     2      1    0.120000      0.909574       560.000       26.8721       1.54396    
     2      1    0.160000      0.914894       620.000       26.6414       1.72271    
     2      1    0.170000      0.920213       700.000       31.4472       1.58125    
     2      1    0.180000      0.936170       666.667       29.8618       1.61760    
     2      1    0.240000      0.941489       880.000       34.5130       1.57727    
     2      1    0.290000      0.946809       900.000       38.3240       1.61933    
     2      1    0.420000      0.957447       1410.00       46.5500       1.60262    
     2      1    0.530000      0.962766       1420.00       43.9189       1.76356    
     2      1    0.640000      0.968085       1860.00       47.3376       1.70282    
     2      1    0.770000      0.973404       1900.00       51.2087       1.69352    
     2      1    0.840000      0.978723       2400.00       57.2645       1.59808    
     2      1     1.03000      0.984043       2580.00       58.6393       1.71146    
     2      1     3.87000      0.989362       7700.00       108.152       1.70411    
     2      1     7.29000      0.994681       6560.00       124.732       1.86155    
     2      1     20.0600       1.00000       33680.0       255.484       1.74791    
     3      1    0.100000E-01  0.551020       80.0000       10.0000       2.00000    
     3      1    0.200000E-01  0.704082       140.000       12.3651       1.42571    
     3      1    0.300000E-01  0.755102       194.000       15.9314       1.35337    
     3      1    0.400000E-01  0.801020       235.556       17.5601       1.46611    
     3      1    0.500000E-01  0.821429       295.000       20.4160       1.32978    
     3      1    0.600000E-01  0.857143       320.000       20.9843       1.48758    
     3      1    0.700000E-01  0.872449       386.667       24.1237       1.38868    
     3      1    0.800000E-01  0.892857       395.000       22.5251       1.53997    
     3      1    0.100000      0.903061       480.000       26.1481       1.50583    
     3      1    0.110000      0.913265       480.000       26.6475       1.50043    
     3      1    0.120000      0.923469       530.000       27.2965       1.50080    
     3      1    0.140000      0.933673       720.000       35.1079       1.35984    
     3      1    0.160000      0.943878       700.000       29.4923       1.55382    
     3      1    0.170000      0.948980       580.000       27.7906       1.66195    
     3      1    0.180000      0.954082       720.000       31.2200       1.48536    
     3      1    0.240000      0.959184       1000.00       33.6341       1.52832    
     3      1    0.250000      0.964286       1160.00       38.9995       1.46497    
     3      1    0.330000      0.969388       1460.00       40.4974       1.55311    
     3      1    0.450000      0.979592       1420.00       45.1003       1.59902    
     3      1    0.700000      0.984694       1840.00       50.5700       1.70972    
     3      1     2.63000      0.989796       5680.00       114.646       1.71025    
     3      1     4.64000      0.994898       9600.00       152.221       1.72008    
     3      1     25.7200       1.00000       34620.0       297.647       1.77704    
     4      1    0.100000E-01  0.627451       80.0000       10.0000       2.00000    
     4      1    0.200000E-01  0.745098       140.000       12.1676       1.47301    
     4      1    0.300000E-01  0.777778       188.000       14.8661       1.50777    
     4      1    0.400000E-01  0.790850       250.000       18.2407       1.38740    
     4      1    0.500000E-01  0.849673       286.667       20.0403       1.39339    
     4      1    0.600000E-01  0.882353       320.000       20.8234       1.44283    
     4      1    0.800000E-01  0.888889       500.000       31.9423       1.16056    
     4      1    0.110000      0.895425       560.000       26.2851       1.59426    
     4      1    0.120000      0.901961       540.000       29.2499       1.45764    
     4      1    0.130000      0.921569       526.667       26.7336       1.57150    
     4      1    0.160000      0.928105       620.000       30.6696       1.54741    
     4      1    0.200000      0.934641       760.000       29.4830       1.75729    
     4      1    0.240000      0.941176       800.000       31.2972       1.63320    
     4      1    0.280000      0.947712       1160.00       40.6108       1.55706    
     4      1    0.420000      0.960784       1230.00       44.7209       1.66023    
     4      1    0.460000      0.967320       1620.00       45.0897       1.62826    
     4      1    0.550000      0.973856       1420.00       42.4973       1.82382    
     4      1    0.940000      0.980392       3040.00       62.5895       1.63865    
     4      1     2.28000      0.986928       3820.00       97.8329       1.76964    
     4      1     10.4400      0.993464       16780.0       214.595       1.71184    
     4      1     21.5400       1.00000       31820.0       237.091       1.81895    
     5      1    0.100000E-01  0.636905       80.0000       10.0000       2.00000    
     5      1    0.200000E-01  0.791667       140.000       12.2056       1.46391    
     5      1    0.300000E-01  0.863095       188.333       15.3607       1.43972    
     5      1    0.400000E-01  0.875000       240.000       18.0039       1.38740    
     5      1    0.500000E-01  0.886905       310.000       21.3137       1.22284    
     5      1    0.600000E-01  0.904762       353.333       22.6394       1.33840    
     5      1    0.700000E-01  0.922619       373.333       21.8267       1.50342    
     5      1    0.800000E-01  0.928571       420.000       25.4951       1.29203    
     5      1    0.100000      0.934524       480.000       24.8596       1.53090    
     5      1    0.110000      0.940476       500.000       25.0289       1.48990    
     5      1    0.220000      0.946429       880.000       34.8017       1.53409    
     5      1    0.230000      0.952381       980.000       35.5938       1.55615    
     5      1    0.280000      0.958333       1160.00       38.2210       1.51655    
     5      1    0.630000      0.964286       1620.00       47.7242       1.66732    
     5      1    0.640000      0.970238       1780.00       53.5785       1.62143    
     5      1    0.690000      0.976190       2080.00       51.3661       1.70393    
     5      1    0.730000      0.982143       1660.00       51.0832       1.75670    
     5      1    0.880000      0.988095       3380.00       66.7189       1.58030    
     5      1    0.920000      0.994048       2480.00       57.5984       1.66976    
     5      1     32.9900       1.00000       35080.0       306.956       1.82597    
     6      1    0.100000E-01  0.575269       80.0000       10.0000       2.00000    
     6      1    0.200000E-01  0.741935       140.000       11.8491       1.54930    
     6      1    0.300000E-01  0.801075       189.091       15.4397       1.40951    
     6      1    0.400000E-01  0.838710       237.143       17.3956       1.44120    
     6      1    0.500000E-01  0.870968       276.667       19.2047       1.50205    
     6      1    0.600000E-01  0.881720       310.000       20.3277       1.53059    
     6      1    0.700000E-01  0.892473       330.000       20.1417       1.58746    
     6      1    0.800000E-01  0.903226       430.000       24.4100       1.44127    
     6      1    0.900000E-01  0.908602       480.000       26.8052       1.28889    
     6      1    0.100000      0.913978       400.000       22.1359       1.66096    
     6      1    0.120000      0.919355       500.000       25.9941       1.54396    
     6      1    0.130000      0.924731       680.000       40.0148       1.27299    
     6      1    0.140000      0.935484       600.000       27.1126       1.52482    
     6      1    0.170000      0.940860       680.000       28.0879       1.58125    
     6      1    0.220000      0.946237       860.000       33.0914       1.48648    
     6      1    0.260000      0.951613       1080.00       36.6436       1.56681    
     6      1    0.280000      0.956989       1060.00       38.9761       1.60245    
     6      1    0.380000      0.962366       1000.00       36.3082       1.69975    
     6      1    0.390000      0.967742       1260.00       42.9546       1.66736    
     6      1    0.420000      0.978495       1370.00       46.2542       1.62490    
