     1      1    0.100000E-01  0.634921       80.0000       10.0000       2.00000    
     1      1    0.200000E-01  0.746032       140.000       12.4497       1.40544    
     1      1    0.300000E-01  0.793651       186.667       14.3971       1.58496    
     1      1    0.400000E-01  0.841270       220.000       16.3610       1.67529    
     1      1    0.600000E-01  0.857143       280.000       18.7083       1.63093    
     1      1    0.700000E-01  0.873016       400.000       23.3867       1.40368    
     1      1    0.800000E-01  0.888889       400.000       23.9139       1.50000    
     1      1    0.120000      0.920635       450.000       24.1780       1.72230    
     1      1    0.220000      0.936508       680.000       29.3243       1.72514    
     1      1    0.240000      0.952381       1060.00       40.2897       1.57727    
     1      1    0.250000      0.968254       740.000       34.4279       1.65417    
     1      1    0.330000      0.984127       960.000       36.5224       1.63383    
     1      1     104.220       1.00000       51640.0       487.315       1.90676    
     2      1    0.100000E-01  0.716667       80.0000       10.0000       2.00000    
     2      1    0.200000E-01  0.800000       140.000       12.3651       1.42571    
     2      1    0.300000E-01  0.833333       200.000       16.9967       1.19898    
     2      1    0.400000E-01  0.883333       233.333       17.2794       1.42925    
     2      1    0.800000E-01  0.900000       440.000       24.4310       1.38254    
     2      1    0.170000      0.916667       600.000       29.0448       1.58125    
     2      1    0.530000      0.933333       1460.00       45.4502       1.76356    
     2      1     1.00000      0.950000       3220.00       63.6204       1.64273    
     2      1     1.14000      0.966667       2760.00       74.9695       1.65474    
     2      1     1.38000      0.983333       2400.00       62.0578       1.77713    
     2      1     101.220       1.00000       30240.0       477.857       1.90074    
     3      1    0.100000E-01  0.565217       80.0000       10.0000       2.00000    
     3      1    0.200000E-01  0.623188       140.000       12.6612       1.35476    
     3      1    0.300000E-01  0.710145       196.667       15.8244       1.39197    
     3      1    0.400000E-01  0.768116       245.000       18.0278       1.32463    
     3      1    0.500000E-01  0.811594       286.667       19.0180       1.56214    
     3      1    0.600000E-01  0.840580       300.000       19.3888       1.53059    
     3      1    0.700000E-01  0.869565       360.000       21.9961       1.53250    
     3      1    0.110000      0.884058       560.000       35.7909       1.28106    
     3      1    0.200000      0.898551       780.000       31.2450       1.60045    
     3      1    0.240000      0.927536       770.000       31.8852       1.63320    
     3      1    0.350000      0.942029       1440.00       44.8326       1.51203    
     3      1    0.760000      0.956522       1280.00       47.9491       1.80606    
     3      1     2.61000      0.971014       5360.00       103.278       1.67900    
     3      1     3.58000      0.985507       5820.00       101.643       1.78423    
     3      1     97.8100       1.00000       36580.0       499.514       1.89368    
     4      1    0.100000E-01  0.529412       80.0000       10.0000       2.00000    
     4      1    0.200000E-01  0.676471       140.000       11.7727       1.56761    
