     1      1    0.100000E-01  0.585938       80.0000       10.0000       2.00000    
     1      1    0.200000E-01  0.773438       140.000       12.1676       1.47301    
     1      1    0.300000E-01  0.835938       197.500       16.3787       1.29547    
     1      1    0.400000E-01  0.851562       210.000       15.5039       1.75647    
     1      1    0.500000E-01  0.898438       276.667       19.5210       1.43284    
     1      1    0.600000E-01  0.906250       280.000       18.3333       1.63093    
     1      1    0.700000E-01  0.929688       360.000       22.5321       1.52620    
     1      1    0.900000E-01  0.945312       490.000       26.3598       1.43692    
     1      1    0.100000      0.960938       460.000       24.2380       1.53090    
     1      1    0.150000      0.968750       640.000       30.6232       1.44676    
     1      1    0.270000      0.976562       1140.00       39.3326       1.54006    
     1      1    0.380000      0.984375       1280.00       57.9599       1.54700    
     1      1    0.420000      0.992188       1100.00       37.9857       1.74652    
     1      1     69.6700       1.00000       73340.0       449.684       1.82376    
     2      1    0.100000E-01  0.601307       80.0000       10.0000       2.00000    
     2      1    0.200000E-01  0.705882       140.000       12.2910       1.44344    
     2      1    0.300000E-01  0.823529       193.333       15.9486       1.35947    
     2      1    0.400000E-01  0.849673       235.000       17.7876       1.38740    
     2      1    0.500000E-01  0.875817       300.000       20.8086       1.32978    
     2      1    0.600000E-01  0.895425       286.667       19.3634       1.62629    
     2      1    0.800000E-01  0.901961       440.000       25.0312       1.38254    
     2      1    0.900000E-01  0.915033       480.000       24.8750       1.46085    
     2      1    0.110000      0.921569       440.000       23.4609       1.72972    
     2      1    0.130000      0.928105       480.000       25.0915       1.85022    
     2      1    0.150000      0.934641       720.000       33.1863       1.39166    
     2      1    0.180000      0.941176       880.000       34.3412       1.48536    
     2      1    0.210000      0.947712       680.000       30.2372       1.69918    
     2      1    0.320000      0.954248       1260.00       44.6361       1.57732    
     2      1    0.370000      0.960784       1420.00       40.1858       1.60393    
     2      1    0.380000      0.967320       1340.00       47.7419       1.54700    
     2      1    0.470000      0.973856       1200.00       39.8980       1.75228    
     2      1    0.720000      0.980392       2080.00       53.7423       1.62053    
     2      1     3.43000      0.986928       7200.00       109.449       1.69999    
     2      1     16.8600      0.993464       19520.0       204.336       1.85836    
     2      1     48.3700       1.00000       51540.0       338.226       1.86738    
     3      1    0.100000E-01  0.679245       80.0000       10.0000       2.00000    
     3      1    0.200000E-01  0.820755       140.000       12.7600       1.33111    
     3      1    0.300000E-01  0.858491       195.000       15.2383       1.48847    
     3      1    0.400000E-01  0.896226       230.000       16.6179       1.51294    
     3      1    0.500000E-01  0.924528       280.000       19.3771       1.46497    
     3      1    0.700000E-01  0.933962       400.000       22.5877       1.40368    
     3      1    0.800000E-01  0.943396       340.000       21.2132       1.65988    
     3      1    0.150000      0.952830       660.000       30.7246       1.58853    
     3      1    0.260000      0.962264       1120.00       39.3851       1.52243    
     3      1    0.450000      0.971698       1180.00       40.0074       1.73249    
     3      1    0.870000      0.981132       2560.00       60.0240       1.64912    
     3      1     4.49000      0.990566       5460.00       113.577       1.77016    
     3      1     65.8900       1.00000       35960.0       349.506       1.89525    
     4      1    0.100000E-01  0.634731       80.0000       10.0000       2.00000    
     4      1    0.200000E-01  0.724551       140.000       11.7727       1.56761    
     4      1    0.300000E-01  0.802395       190.769       15.1970       1.46620    
     4      1    0.400000E-01  0.856287       235.556       17.5930       1.44886    
     4      1    0.500000E-01  0.886228       300.000       20.8950       1.33207    
     4      1    0.600000E-01  0.904192       306.667       19.9242       1.56404    
     4      1    0.700000E-01  0.916168       380.000       22.7613       1.47849    
     4      1    0.800000E-01  0.934132       420.000       24.4557       1.39152    
     4      1    0.900000E-01  0.940120       380.000       21.6595       1.58496    
     4      1    0.100000      0.946108       460.000       24.7588       1.66096    
     4      1    0.110000      0.952096       500.000       24.5959       1.59426    
     4      1    0.130000      0.958084       540.000       26.4687       1.50459    
     4      1    0.200000      0.964072       700.000       29.7741       1.60045    
     4      1    0.320000      0.970060       1140.00       37.2098       1.66667    
     4      1    0.800000      0.976048       1920.00       53.7038       1.66045    
     4      1     1.02000      0.982036       3560.00       67.5121       1.55701    
     4      1     2.59000      0.988024       6040.00       95.9090       1.68601    
     4      1     2.83000      0.994012       4300.00       85.3641       1.85430    
     4      1     62.6800       1.00000       79620.0       435.152       1.81082    
     5      1    0.100000E-01  0.587838       80.0000       10.0000       2.00000    
     5      1    0.200000E-01  0.729730       140.000       11.7445       1.57437    
     5      1    0.300000E-01  0.804054       194.545       15.6483       1.40951    
     5      1    0.400000E-01  0.810811       260.000       19.5256       1.26186    
     5      1    0.500000E-01  0.831081       306.667       20.2942       1.34480    
     5      1    0.600000E-01  0.858108       340.000       22.3361       1.38623    
     5      1    0.700000E-01  0.871622       370.000       22.6306       1.40368    
     5      1    0.800000E-01  0.891892       433.333       23.6932       1.42169    
     5      1    0.900000E-01  0.898649       420.000       24.6957       1.46085    
     5      1    0.100000      0.905405       580.000       30.0167       1.43068    
     5      1    0.110000      0.918919       570.000       31.3776       1.34383    
     5      1    0.120000      0.925676       640.000       30.2765       1.38685    
     5      1    0.140000      0.932432       720.000       35.7856       1.30977    
     5      1    0.170000      0.939189       640.000       28.2965       1.66195    
     5      1    0.210000      0.945946       760.000       34.5033       1.51100    
     5      1    0.260000      0.952703       980.000       34.5405       1.61700    
     5      1    0.340000      0.966216       1460.00       42.9540       1.55231    
     5      1    0.350000      0.972973       1440.00       42.3301       1.51203    
     5      1    0.670000      0.979730       2300.00       62.6187       1.59326    
     5      1     1.38000      0.986486       3700.00       69.2501       1.63131    
     5      1     1.89000      0.993243       3500.00       72.7368       1.73543    
     5      1     64.9600       1.00000       78260.0       437.887       1.83213    
     6      1    0.100000E-01  0.566038       80.0000       10.0000       2.00000    
     6      1    0.200000E-01  0.691824       140.000       12.5131       1.39023    
     6      1    0.300000E-01  0.761006       192.727       15.7687       1.37443    
     6      1    0.400000E-01  0.779874       240.000       17.8359       1.42925    
     6      1    0.500000E-01  0.817610       270.000       18.5521       1.53210    
     6      1    0.600000E-01  0.830189       280.000       18.7292       1.63093    
     6      1    0.700000E-01  0.849057       366.667       22.6255       1.46678    
     6      1    0.800000E-01  0.867925       413.333       23.8627       1.42169    
     6      1    0.900000E-01  0.880503       470.000       25.2328       1.46085    
     6      1    0.100000      0.886792       480.000       25.3180       1.53090    
     6      1    0.120000      0.893082       520.000       24.5091       1.65211    
     6      1    0.150000      0.899371       680.000       30.9695       1.44676    
     6      1    0.230000      0.905660       960.000       34.3120       1.55615    
     6      1    0.260000      0.911950       960.000       36.8910       1.56681    
     6      1    0.280000      0.918239       1000.00       34.1534       1.65378    
     6      1    0.420000      0.924528       1520.00       44.4193       1.58957    
     6      1    0.430000      0.930818       1660.00       45.7247       1.56854    
     6      1    0.460000      0.937107       1400.00       42.8592       1.62826    
     6      1    0.510000      0.943396       1280.00       43.1114       1.74648    
     6      1    0.870000      0.949686       2140.00       52.5595       1.69224    
     6      1    0.930000      0.955975       2760.00       80.3500       1.50065    
     6      1    0.950000      0.962264       2020.00       55.2011       1.72557    
     6      1    0.980000      0.968553       2820.00       79.2705       1.65368    
