2010 1 1
2011 1 5
2012 1 17
2013 1 30
2014 1 39
2015 1 55
2016 1 102
2017 1 233
2018 1 500
2019 1 1116
2020 1 2549
2021 1 5695
2022 1 12459
2023 1 25379
2024 1 47062
2025 1 73885
2026 1 97860
2027 1 115327
2028 1 126793
2029 1 133892
2030 1 137899
2031 1 140161
2032 1 141291
2033 1 141942
2034 1 142265
2035 1 142304
2036 1 142815
2037 1 142942
2038 1 142645
2039 1 142831
2040 1 142639
2041 1 143208
2042 1 143041
2043 1 142380
2044 1 143306
2045 1 142707
2046 1 142957
2047 1 142781
2048 1 142751
2049 1 142826
2050 1 142620
