2010 1 1
2011 1 6
2012 1 21
2013 1 49
2014 1 111
2015 1 231
2016 1 571
2017 1 1341
2018 1 3032
2019 1 6421
2020 1 13017
2021 1 24695
2022 1 43719
2023 1 68684
2024 1 93829
2025 1 113553
2026 1 126136
2027 1 134001
2028 1 138456
2029 1 140625
2030 1 141862
2031 1 142057
2032 1 142980
2033 1 142990
2034 1 142699
2035 1 142953
2036 1 143086
2037 1 142993
2038 1 143471
2039 1 143214
2040 1 142952
2041 1 143342
2042 1 142745
2043 1 142772
2044 1 143163
2045 1 143301
2046 1 142953
2047 1 143147
2048 1 143443
2049 1 143214
2050 1 142826
