2010 1 1
2011 1 6
2012 1 21
2013 1 50
2014 1 98
2015 1 209
2016 1 485
2017 1 1123
2018 1 2528
2019 1 5382
2020 1 11108
2021 1 21954
2022 1 39498
2023 1 63065
2024 1 88012
2025 1 109105
2026 1 123554
2027 1 132240
2028 1 137320
2029 1 139983
2030 1 141220
2031 1 141764
2032 1 142728
2033 1 142936
2034 1 143228
2035 1 142934
2036 1 142654
2037 1 142486
2038 1 142714
2039 1 142999
2040 1 142588
2041 1 143251
2042 1 142840
2043 1 142828
2044 1 142945
2045 1 142599
2046 1 142700
2047 1 142745
2048 1 143104
2049 1 143233
2050 1 143400
