2010 1 1
2011 1 3
2012 1 14
2013 1 25
2014 1 49
2015 1 129
2016 1 306
2017 1 722
2018 1 1736
2019 1 4065
2020 1 8818
2021 1 17917
2022 1 33823
2023 1 56298
2024 1 81640
2025 1 103054
2026 1 118824
2027 1 129160
2028 1 135401
2029 1 138942
2030 1 140932
2031 1 142073
2032 1 142587
2033 1 142671
2034 1 143128
2035 1 143217
2036 1 142818
2037 1 142586
2038 1 143052
2039 1 143449
2040 1 142842
2041 1 143386
2042 1 142766
2043 1 142997
2044 1 142861
2045 1 143157
2046 1 143374
2047 1 143115
2048 1 143142
2049 1 143089
2050 1 142737
