2010 1 1
2011 1 6
2012 1 23
2013 1 53
2014 1 117
2015 1 250
2016 1 537
2017 1 1202
2018 1 2652
2019 1 5874
2020 1 12512
2021 1 25037
2022 1 45213
2023 1 70072
2024 1 94361
2025 1 113265
2026 1 125549
2027 1 132641
2028 1 136996
2029 1 140069
2030 1 141633
2031 1 142066
2032 1 142761
2033 1 142630
2034 1 142398
2035 1 142684
2036 1 142818
2037 1 142560
2038 1 142733
2039 1 142511
2040 1 142926
2041 1 142500
2042 1 142398
2043 1 142458
2044 1 142990
2045 1 142953
2046 1 142956
2047 1 143413
2048 1 143111
2049 1 142696
2050 1 142966
