2010 1 1
2011 1 5
2012 1 18
2013 1 25
2014 1 41
2015 1 61
2016 1 110
2017 1 234
2018 1 605
2019 1 1410
2020 1 3299
2021 1 7415
2022 1 15600
2023 1 30211
2024 1 51485
2025 1 76792
2026 1 100209
2027 1 117916
2028 1 128698
2029 1 135070
2030 1 138731
2031 1 140973
2032 1 141627
2033 1 142419
2034 1 142437
2035 1 142793
2036 1 142557
2037 1 142297
2038 1 142940
2039 1 143088
2040 1 143165
2041 1 143002
2042 1 142823
2043 1 142429
2044 1 143160
2045 1 143007
2046 1 142357
2047 1 142859
2048 1 142431
2049 1 142677
2050 1 143038
