2010 1 1
2011 1 5
2012 1 20
2013 1 45
2014 1 103
2015 1 233
2016 1 526
2017 1 1242
2018 1 2804
2019 1 6205
2020 1 12788
2021 1 24765
2022 1 43851
2023 1 68674
2024 1 93696
2025 1 113951
2026 1 126858
2027 1 133600
2028 1 137974
2029 1 140497
2030 1 141611
2031 1 142613
2032 1 142311
2033 1 142199
2034 1 142463
2035 1 142933
2036 1 142953
2037 1 143197
2038 1 142826
2039 1 142790
2040 1 142682
2041 1 142558
2042 1 142877
2043 1 143163
2044 1 143153
2045 1 143102
2046 1 142499
2047 1 142356
2048 1 142508
2049 1 142381
2050 1 142808
