2010 1 1
2011 1 8
2012 1 32
2013 1 82
2014 1 178
2015 1 408
2016 1 898
2017 1 1991
2018 1 4313
2019 1 9010
2020 1 17728
2021 1 32424
2022 1 53912
2023 1 79607
2024 1 102604
2025 1 118907
2026 1 129531
2027 1 136100
2028 1 139034
2029 1 140838
2030 1 142224
2031 1 142664
2032 1 143154
2033 1 142475
2034 1 143010
2035 1 142801
2036 1 142700
2037 1 142466
2038 1 143106
2039 1 143265
2040 1 142659
2041 1 142637
2042 1 142478
2043 1 142930
2044 1 142704
2045 1 142886
2046 1 142792
2047 1 143087
2048 1 142722
2049 1 142267
2050 1 143079
