2010 1 1
2011 1 5
2012 1 17
2013 1 33
2014 1 76
2015 1 175
2016 1 425
2017 1 979
2018 1 2208
2019 1 4762
2020 1 9763
2021 1 18830
2022 1 33603
2023 1 54881
2024 1 79541
2025 1 102150
2026 1 118481
2027 1 129460
2028 1 135848
2029 1 139204
2030 1 141018
2031 1 141673
2032 1 142461
2033 1 142202
2034 1 142271
2035 1 142548
2036 1 142986
2037 1 142864
2038 1 143074
2039 1 143154
2040 1 142793
2041 1 142878
2042 1 143059
2043 1 142865
2044 1 142936
2045 1 143130
2046 1 143015
2047 1 142639
2048 1 142594
2049 1 142903
2050 1 142612
