2010 1 1
2011 1 6
2012 1 23
2013 1 39
2014 1 74
2015 1 188
2016 1 454
2017 1 1002
2018 1 2161
2019 1 4576
2020 1 9546
2021 1 19061
2022 1 35690
2023 1 58872
2024 1 85117
2025 1 107416
2026 1 122259
2027 1 131026
2028 1 136927
2029 1 139875
2030 1 141004
2031 1 141792
2032 1 142159
2033 1 142273
2034 1 142348
2035 1 142930
2036 1 142863
2037 1 142847
2038 1 142365
2039 1 142736
2040 1 142894
2041 1 142855
2042 1 143117
2043 1 142874
2044 1 142612
2045 1 143084
2046 1 142891
2047 1 143003
2048 1 143383
2049 1 142708
2050 1 143032
