2010 1 1
2011 1 5
2012 1 15
2013 1 27
2014 1 41
2015 1 80
2016 1 190
2017 1 491
2018 1 1136
2019 1 2679
2020 1 5945
2021 1 13079
2022 1 26283
2023 1 46794
2024 1 70980
2025 1 94441
2026 1 112551
2027 1 124666
2028 1 132333
2029 1 136809
2030 1 139437
2031 1 141105
2032 1 141675
2033 1 142058
2034 1 142730
2035 1 142944
2036 1 143187
2037 1 142446
2038 1 143097
2039 1 143231
2040 1 142963
2041 1 142922
2042 1 142655
2043 1 142677
2044 1 142907
2045 1 142772
2046 1 143010
2047 1 142937
2048 1 142693
2049 1 142651
2050 1 143112
