2010 1 1
2011 1 5
2012 1 18
2013 1 32
2014 1 55
2015 1 106
2016 1 223
2017 1 526
2018 1 1133
2019 1 2424
2020 1 5099
2021 1 10428
2022 1 20428
2023 1 37492
2024 1 62361
2025 1 89270
2026 1 111147
2027 1 124637
2028 1 133128
2029 1 137435
2030 1 139922
2031 1 141238
2032 1 142197
2033 1 142576
2034 1 142724
2035 1 142314
2036 1 142774
2037 1 142428
2038 1 142923
2039 1 143087
2040 1 142799
2041 1 143296
2042 1 142821
2043 1 142679
2044 1 143268
2045 1 142980
2046 1 143021
2047 1 143401
2048 1 142736
2049 1 142693
2050 1 142705
