2010 1 1
2011 1 4
2012 1 12
2013 1 28
2014 1 42
2015 1 88
2016 1 181
2017 1 373
2018 1 794
2019 1 1833
2020 1 4095
2021 1 8652
2022 1 17353
2023 1 31718
2024 1 52040
2025 1 76574
2026 1 100058
2027 1 117426
2028 1 128880
2029 1 135198
2030 1 139268
2031 1 141059
2032 1 142090
2033 1 142341
2034 1 142566
2035 1 142502
2036 1 142774
2037 1 143062
2038 1 142816
2039 1 143216
2040 1 143087
2041 1 142772
2042 1 143228
2043 1 142905
2044 1 143483
2045 1 143041
2046 1 143239
2047 1 142682
2048 1 142392
2049 1 142802
2050 1 142569
