2010 1 1
2011 1 4
2012 1 14
2013 1 28
2014 1 43
2015 1 67
2016 1 151
2017 1 345
2018 1 871
2019 1 1986
2020 1 4537
2021 1 10164
2022 1 21626
2023 1 41222
2024 1 66616
2025 1 90742
2026 1 109743
2027 1 123022
2028 1 131079
2029 1 136007
2030 1 139107
2031 1 140701
2032 1 141661
2033 1 142003
2034 1 142215
2035 1 142707
2036 1 142834
2037 1 142837
2038 1 142940
2039 1 143127
2040 1 142739
2041 1 142565
2042 1 142622
2043 1 142726
2044 1 142495
2045 1 143078
2046 1 142789
2047 1 143303
2048 1 142851
2049 1 143051
2050 1 142874
