2010 1 1
2011 1 6
2012 1 20
2013 1 42
2014 1 66
2015 1 124
2016 1 265
2017 1 557
2018 1 1241
2019 1 2779
2020 1 5937
2021 1 12586
2022 1 25006
2023 1 44926
2024 1 69611
2025 1 94108
2026 1 112304
2027 1 125385
2028 1 133185
2029 1 137696
2030 1 140426
2031 1 141654
2032 1 142405
2033 1 142204
2034 1 142529
2035 1 143033
2036 1 143011
2037 1 142980
2038 1 142753
2039 1 142689
2040 1 143198
2041 1 142875
2042 1 142996
2043 1 143202
2044 1 142643
2045 1 142936
2046 1 143283
2047 1 142957
2048 1 142902
2049 1 142845
2050 1 142822
