2010 1 1
2011 1 3
2012 1 16
2013 1 34
2014 1 75
2015 1 165
2016 1 383
2017 1 932
2018 1 2135
2019 1 4614
2020 1 9649
2021 1 18997
2022 1 34570
2023 1 57142
2024 1 83107
2025 1 106136
2026 1 122019
2027 1 131357
2028 1 136942
2029 1 139864
2030 1 141326
2031 1 142195
2032 1 143328
2033 1 142816
2034 1 142875
2035 1 143273
2036 1 142992
2037 1 143281
2038 1 143102
2039 1 142954
2040 1 142918
2041 1 143193
2042 1 143333
2043 1 143174
2044 1 143000
2045 1 143210
2046 1 143230
2047 1 142800
2048 1 142980
2049 1 143214
2050 1 143023
