2010 1 1
2011 1 5
2012 1 14
2013 1 23
2014 1 57
2015 1 105
2016 1 193
2017 1 374
2018 1 660
2019 1 1164
2020 1 2000
2021 1 3493
2022 1 5865
2023 1 9537
2024 1 14299
2025 1 19378
2026 1 23988
2027 1 27336
2028 1 30329
2029 1 32988
2030 1 35126
2031 1 37032
2032 1 38175
2033 1 39339
2034 1 39853
2035 1 40212
2036 1 40811
2037 1 41244
2038 1 41001
2039 1 40837
2040 1 41137
2041 1 41346
2042 1 41412
2043 1 41613
2044 1 41242
2045 1 41540
2046 1 41142
2047 1 41321
2048 1 41252
2049 1 41180
2050 1 41610
