2010 1 1
2011 1 6
2012 1 21
2013 1 35
2014 1 69
2015 1 107
2016 1 164
2017 1 252
2018 1 438
2019 1 785
2020 1 1411
2021 1 2417
2022 1 4060
2023 1 6782
2024 1 11039
2025 1 16634
2026 1 21911
2027 1 26025
2028 1 29335
2029 1 32028
2030 1 34331
2031 1 36207
2032 1 37465
2033 1 38589
2034 1 39433
2035 1 39993
2036 1 40581
2037 1 40985
2038 1 41032
2039 1 41093
2040 1 41384
2041 1 41243
2042 1 41252
2043 1 41150
2044 1 41483
2045 1 41377
2046 1 41121
2047 1 41399
2048 1 41495
2049 1 41612
2050 1 41423
