2010 1 1
2011 1 3
2012 1 9
2013 1 18
2014 1 28
2015 1 52
2016 1 106
2017 1 208
2018 1 388
2019 1 762
2020 1 1501
2021 1 2835
2022 1 5199
2023 1 8927
2024 1 13900
2025 1 19165
2026 1 23603
2027 1 27341
2028 1 30078
2029 1 32735
2030 1 34436
2031 1 36436
2032 1 37773
2033 1 38679
2034 1 39604
2035 1 40027
2036 1 40482
2037 1 40877
2038 1 40759
2039 1 41029
2040 1 40940
2041 1 41224
2042 1 41050
2043 1 41236
2044 1 41231
2045 1 41166
2046 1 41289
2047 1 41415
2048 1 41136
2049 1 41263
2050 1 41340
