2010 1 1
2011 1 6
2012 1 18
2013 1 40
2014 1 75
2015 1 145
2016 1 263
2017 1 399
2018 1 624
2019 1 1011
2020 1 1648
2021 1 2768
2022 1 4573
2023 1 7592
2024 1 11861
2025 1 17078
2026 1 21823
2027 1 25834
2028 1 29222
2029 1 31943
2030 1 34220
2031 1 35876
2032 1 37545
2033 1 38569
2034 1 39554
2035 1 40253
2036 1 40412
2037 1 40430
2038 1 40731
2039 1 40852
2040 1 41006
2041 1 41104
2042 1 41118
2043 1 41120
2044 1 41436
2045 1 41293
2046 1 41205
2047 1 41313
2048 1 41212
2049 1 41243
2050 1 41220
