2010 1 1
2011 1 6
2012 1 22
2013 1 50
2014 1 92
2015 1 187
2016 1 323
2017 1 577
2018 1 1060
2019 1 1919
2020 1 3344
2021 1 5722
2022 1 9344
2023 1 13905
2024 1 18782
2025 1 23212
2026 1 26934
2027 1 29935
2028 1 32272
2029 1 34439
2030 1 36487
2031 1 37647
2032 1 38751
2033 1 39579
2034 1 39968
2035 1 40467
2036 1 40773
2037 1 40688
2038 1 41133
2039 1 40984
2040 1 41335
2041 1 41192
2042 1 41200
2043 1 41343
2044 1 41146
2045 1 41175
2046 1 41117
2047 1 41239
2048 1 41413
2049 1 41618
2050 1 41767
