2010 1 1
2011 1 6
2012 1 17
2013 1 29
2014 1 44
2015 1 76
2016 1 135
2017 1 200
2018 1 372
2019 1 702
2020 1 1310
2021 1 2413
2022 1 4396
2023 1 7506
2024 1 11767
2025 1 16701
2026 1 21207
2027 1 24901
2028 1 28311
2029 1 31141
2030 1 33165
2031 1 35271
2032 1 36933
2033 1 38328
2034 1 38993
2035 1 39575
2036 1 40293
2037 1 40423
2038 1 40680
2039 1 40710
2040 1 40643
2041 1 40985
2042 1 40836
2043 1 40944
2044 1 41221
2045 1 41112
2046 1 41265
2047 1 41173
2048 1 41103
2049 1 41231
2050 1 41292
