2010 1 1
2011 1 6
2012 1 15
2013 1 34
2014 1 45
2015 1 72
2016 1 132
2017 1 267
2018 1 503
2019 1 927
2020 1 1645
2021 1 2754
2022 1 4617
2023 1 7398
2024 1 11301
2025 1 16189
2026 1 21028
2027 1 25185
2028 1 28516
2029 1 31122
2030 1 33940
2031 1 35806
2032 1 37073
2033 1 38210
2034 1 39389
2035 1 39994
2036 1 40188
2037 1 40666
2038 1 40917
2039 1 41003
2040 1 40979
2041 1 41237
2042 1 41220
2043 1 41238
2044 1 41301
2045 1 41327
2046 1 41314
2047 1 41322
2048 1 41239
2049 1 41284
2050 1 41441
