2010 1 1
2011 1 6
2012 1 18
2013 1 41
2014 1 77
2015 1 130
2016 1 251
2017 1 446
2018 1 738
2019 1 1255
2020 1 2178
2021 1 3714
2022 1 6276
2023 1 10054
2024 1 15094
2025 1 20755
2026 1 25964
2027 1 29775
2028 1 32482
2029 1 34798
2030 1 36497
2031 1 37674
2032 1 38963
2033 1 39644
2034 1 40302
2035 1 40659
2036 1 40826
2037 1 41083
2038 1 40987
2039 1 41398
2040 1 41155
2041 1 41403
2042 1 41590
2043 1 41205
2044 1 41399
2045 1 41162
2046 1 41205
2047 1 41220
2048 1 41091
2049 1 41082
2050 1 41529
