2010 1 1
2011 1 4
2012 1 11
2013 1 19
2014 1 30
2015 1 46
2016 1 90
2017 1 174
2018 1 350
2019 1 659
2020 1 1259
2021 1 2239
2022 1 3932
2023 1 6735
2024 1 11039
2025 1 16328
2026 1 21792
2027 1 25986
2028 1 29341
2029 1 32270
2030 1 34604
2031 1 36359
2032 1 37633
2033 1 39115
2034 1 39913
2035 1 40173
2036 1 40562
2037 1 40921
2038 1 41053
2039 1 41148
2040 1 41296
2041 1 41296
2042 1 41395
2043 1 41366
2044 1 41321
2045 1 41197
2046 1 41177
2047 1 41506
2048 1 41407
2049 1 41314
2050 1 41247
