2010 1 1
2011 1 4
2012 1 10
2013 1 30
2014 1 48
2015 1 62
2016 1 95
2017 1 170
2018 1 363
2019 1 717
2020 1 1435
2021 1 2823
2022 1 5171
2023 1 8945
2024 1 13910
2025 1 19113
2026 1 23487
2027 1 27064
2028 1 30106
2029 1 32791
2030 1 35037
2031 1 36863
2032 1 38187
2033 1 39240
2034 1 39823
2035 1 40337
2036 1 40396
2037 1 40674
2038 1 40811
2039 1 41158
2040 1 41055
2041 1 41057
2042 1 41207
2043 1 41303
2044 1 41293
2045 1 41663
2046 1 41632
2047 1 41503
2048 1 41536
2049 1 41351
2050 1 41421
