2010 1 1
2011 1 4
2012 1 13
2013 1 24
2014 1 43
2015 1 60
2016 1 102
2017 1 193
2018 1 343
2019 1 671
2020 1 1257
2021 1 2288
2022 1 4225
2023 1 7273
2024 1 11631
2025 1 16791
2026 1 21810
2027 1 25965
2028 1 29111
2029 1 31673
2030 1 34163
2031 1 36045
2032 1 37527
2033 1 38789
2034 1 39549
2035 1 39964
2036 1 39939
2037 1 40426
2038 1 40803
2039 1 40861
2040 1 41011
2041 1 41247
2042 1 41103
2043 1 41056
2044 1 41072
2045 1 41276
2046 1 41384
2047 1 41241
2048 1 41092
2049 1 41410
2050 1 41216
