2010 1 1
2011 1 8
2012 1 18
2013 1 32
2014 1 56
2015 1 103
2016 1 192
2017 1 347
2018 1 651
2019 1 1169
2020 1 2039
2021 1 3507
2022 1 5746
2023 1 9187
2024 1 13619
2025 1 18394
2026 1 23052
2027 1 26937
2028 1 30077
2029 1 32695
2030 1 34733
2031 1 36513
2032 1 38103
2033 1 38841
2034 1 39748
2035 1 40313
2036 1 40783
2037 1 41003
2038 1 41126
2039 1 41171
2040 1 41296
2041 1 41514
2042 1 41238
2043 1 41085
2044 1 41351
2045 1 41283
2046 1 40854
2047 1 41098
2048 1 41206
2049 1 41502
2050 1 41376
