2010 1 1
2011 1 4
2012 1 15
2013 1 29
2014 1 34
2015 1 65
2016 1 108
2017 1 238
2018 1 424
2019 1 737
2020 1 1373
2021 1 2464
2022 1 4505
2023 1 7881
2024 1 12633
2025 1 18038
2026 1 23104
2027 1 26911
2028 1 30307
2029 1 32719
2030 1 34862
2031 1 36843
2032 1 38140
2033 1 38818
2034 1 39192
2035 1 39882
2036 1 40372
2037 1 40537
2038 1 40662
2039 1 41167
2040 1 41157
2041 1 41155
2042 1 41182
2043 1 41630
2044 1 41552
2045 1 41332
2046 1 41239
2047 1 41201
2048 1 41169
2049 1 41391
2050 1 41255
