2010 1 1
2011 1 5
2012 1 16
2013 1 32
2014 1 54
2015 1 84
2016 1 113
2017 1 197
2018 1 382
2019 1 723
2020 1 1317
2021 1 2296
2022 1 3896
2023 1 6484
2024 1 10481
2025 1 15437
2026 1 20655
2027 1 24899
2028 1 28240
2029 1 31597
2030 1 33598
2031 1 35861
2032 1 37248
2033 1 38293
2034 1 39169
2035 1 39757
2036 1 40315
2037 1 40614
2038 1 41038
2039 1 40892
2040 1 40980
2041 1 41186
2042 1 41089
2043 1 41155
2044 1 41236
2045 1 41317
2046 1 41307
2047 1 41346
2048 1 41541
2049 1 41314
2050 1 41519
