2010 1 1
2011 1 3
2012 1 12
2013 1 20
2014 1 29
2015 1 47
2016 1 83
2017 1 176
2018 1 350
2019 1 682
2020 1 1221
2021 1 2196
2022 1 4049
2023 1 7029
2024 1 11665
2025 1 17249
2026 1 22415
2027 1 26756
2028 1 30031
2029 1 32984
2030 1 34898
2031 1 36495
2032 1 37765
2033 1 38847
2034 1 39716
2035 1 40299
2036 1 40713
2037 1 41088
2038 1 40914
2039 1 41180
2040 1 41297
2041 1 41546
2042 1 41263
2043 1 41348
2044 1 41231
2045 1 41494
2046 1 41438
2047 1 41404
2048 1 41459
2049 1 41224
2050 1 41314
